groupId,referredId,referredToId,referredJob,referredToJob,is_good,amount,client_name
5a36cc6cdada7744b84a1a61,yael.d,efrat.a,private teacher,Engineer,TRUE,4386.66,Itay Gabay
5a3ea99b734d1d12b6753ea7,moshe.p,mirit.r,Proggrammer,lady,FALSE,5345.17,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,yael.d,lawyer,Engineer,TRUE,6465.35,Itay Perel
5a3ea99b734d1d12b6753ea7,yael.d,matan,lawyer,Proggrammer,TRUE,8322.75,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,adi,private teacher,lady,FALSE,1406.5,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,yael.d,sushi chef,king,TRUE,3009.9,bibi
5a36cc6cdada7744b84a1a61,moshe.p,matan,private teacher,lawyer,TRUE,4164.7,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,moshe.p,Proggrammer,Engineer,TRUE,2249.01,bibi
5a3ea99b734d1d12b6753ea7,adi,yfat.k,Engineer,sushi chef,TRUE,5354.85,bibi
5a3ea99b734d1d12b6753ea7,david.ro,moti.m,Proggrammer,lawyer,TRUE,919.45,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,yfat.k,Engineer,lady,FALSE,1533.21,Itay Gabay
5a36cc6cdada7744b84a1a61,moshe.p,orit.d,sushi chef,lawyer,TRUE,575.88,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,nurit.d,king,private teacher,FALSE,5326.49,bibi
5a3ea99b734d1d12b6753ea7,matan,yael.d,private teacher,king,FALSE,960.17,Itay Gabay
5a36cc6cdada7744b84a1a61,adi,matan,king,Proggrammer,TRUE,6607.83,kobi kobi
5a3ea99b734d1d12b6753ea7,yael.d,adi,sushi chef,lady,TRUE,5831.71,kobi kobi
5a36cc6cdada7744b84a1a61,moshe.p,yfat.k,sushi chef,king,TRUE,3431.93,Itay Perel
5a3ea99b734d1d12b6753ea7,orit.d,moti.m,Engineer,Proggrammer,FALSE,2631.94,kobi kobi
5a36cc6cdada7744b84a1a61,amit,moti.m,king,chinese medicine,FALSE,3693.31,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,efrat.a,Proggrammer,chinese medicine,FALSE,9437.94,kobi kobi
5a36cc6cdada7744b84a1a61,gal,orit.d,Engineer,private teacher,TRUE,3113.5,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,yael.d,sushi chef,king,FALSE,1827.39,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,adi,Engineer,chinese medicine,FALSE,1359.35,Itay Gabay
5a3ea99b734d1d12b6753ea7,david.ro,efrat.a,Proggrammer,Engineer,TRUE,4002.17,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,gal,lady,chinese medicine,TRUE,1745.51,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,gal,Engineer,private teacher,FALSE,6636.91,kobi kobi
5a36cc6cdada7744b84a1a61,amit,matan,Engineer,sushi chef,TRUE,8647.89,Itay Gabay
5a36cc6cdada7744b84a1a61,moshe.p,orit.d,lady,Engineer,TRUE,9797.25,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,yfat.k,lady,king,TRUE,2967.5,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,Yossi,Proggrammer,chinese medicine,FALSE,8014.67,Itay Perel
5a3ea99b734d1d12b6753ea7,yfat.k,david.ro,private teacher,lawyer,FALSE,5281.64,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,Yossi,lawyer,Engineer,TRUE,1110.54,Itay Perel
5a36cc6cdada7744b84a1a61,gal,moshe.p,private teacher,chinese medicine,FALSE,994.78,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,efrat.a,sushi chef,king,TRUE,633.31,Gal the queen
5a3ea99b734d1d12b6753ea7,orit.d,adi,king,private teacher,TRUE,3685.54,Itay Gabay
5a36cc6cdada7744b84a1a61,mirit.r,matan,king,lady,FALSE,7186.4,Itay Gabay
5a3ea99b734d1d12b6753ea7,adi,Yossi,Engineer,chinese medicine,TRUE,1280.63,Itay Perel
5a36cc6cdada7744b84a1a61,yfat.k,Yossi,lady,king,TRUE,1585.03,Moshe Moshe
5a36cc6cdada7744b84a1a61,moshe.p,moti.m,lady,Engineer,TRUE,4798.51,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,yael.d,Engineer,chinese medicine,TRUE,7242.63,Itay Perel
5a36cc6cdada7744b84a1a61,matan,adi,Engineer,king,TRUE,8860.49,kobi kobi
5a36cc6cdada7744b84a1a61,adi,orit.d,sushi chef,private teacher,TRUE,321.23,Moshe Moshe
5a36cc6cdada7744b84a1a61,nurit.d,adi,private teacher,Proggrammer,FALSE,8393.53,bibi
5a36cc6cdada7744b84a1a61,gal,moshe.p,sushi chef,chinese medicine,TRUE,6449.74,Moshe Moshe
5a3ea99b734d1d12b6753ea7,Yossi,yfat.k,king,private teacher,TRUE,3430.6,Itay Gabay
5a3ea99b734d1d12b6753ea7,gal,matan,king,lady,TRUE,6985.79,Itay Perel
5a3ea99b734d1d12b6753ea7,matan,efrat.a,private teacher,lady,TRUE,4020.38,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,Yossi,sushi chef,lawyer,TRUE,1774.28,Moshe Moshe
5a36cc6cdada7744b84a1a61,nurit.d,yael.d,Proggrammer,sushi chef,TRUE,5693.89,Itay Perel
5a36cc6cdada7744b84a1a61,yfat.k,amit,private teacher,lawyer,FALSE,1724.11,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,david.ro,Engineer,lawyer,FALSE,6168.92,Moshe Moshe
5a36cc6cdada7744b84a1a61,amit,Yossi,Engineer,Proggrammer,FALSE,8235.66,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,mirit.r,private teacher,Proggrammer,FALSE,2019.28,bibi
5a36cc6cdada7744b84a1a61,adi,yael.d,Engineer,private teacher,TRUE,2271.77,Gal the queen
5a3ea99b734d1d12b6753ea7,yfat.k,mirit.r,Engineer,private teacher,TRUE,9960.02,kobi kobi
5a36cc6cdada7744b84a1a61,mirit.r,matan,sushi chef,lady,FALSE,2089.75,Itay Gabay
5a3ea99b734d1d12b6753ea7,yael.d,gal,sushi chef,chinese medicine,TRUE,6123.6,Moshe Moshe
5a36cc6cdada7744b84a1a61,yael.d,mirit.r,sushi chef,Proggrammer,TRUE,8791.96,Itay Gabay
5a3ea99b734d1d12b6753ea7,matan,gal,lady,Engineer,TRUE,5073.28,Itay Perel
5a36cc6cdada7744b84a1a61,david.ro,amit,lady,king,TRUE,2875.58,kobi kobi
5a3ea99b734d1d12b6753ea7,gal,moti.m,Proggrammer,Engineer,TRUE,1039.49,Gal the queen
5a36cc6cdada7744b84a1a61,matan,nurit.d,sushi chef,lawyer,FALSE,7237.39,bibi
5a3ea99b734d1d12b6753ea7,yael.d,moshe.p,private teacher,king,TRUE,4638.92,Itay Perel
5a3ea99b734d1d12b6753ea7,adi,nurit.d,private teacher,chinese medicine,FALSE,4015.59,Gal the queen
5a3ea99b734d1d12b6753ea7,moti.m,matan,lady,king,TRUE,4326.28,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,yael.d,Engineer,Proggrammer,TRUE,8776.04,Itay Gabay
5a36cc6cdada7744b84a1a61,Yossi,yfat.k,king,Proggrammer,FALSE,829.92,Itay Gabay
5a3ea99b734d1d12b6753ea7,david.ro,yfat.k,king,lawyer,FALSE,7102.62,Gal the queen
5a3ea99b734d1d12b6753ea7,moti.m,nurit.d,private teacher,Proggrammer,TRUE,9034.37,Itay Perel
5a36cc6cdada7744b84a1a61,moti.m,yael.d,private teacher,lawyer,TRUE,1174.58,bibi
5a36cc6cdada7744b84a1a61,gal,efrat.a,private teacher,chinese medicine,FALSE,6726.99,Gal the queen
5a36cc6cdada7744b84a1a61,yfat.k,moshe.p,Engineer,private teacher,TRUE,3434.47,Itay Gabay
5a3ea99b734d1d12b6753ea7,mirit.r,efrat.a,private teacher,king,TRUE,1054.85,Itay Gabay
5a3ea99b734d1d12b6753ea7,yfat.k,Yossi,lawyer,private teacher,TRUE,8692.97,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,yael.d,Proggrammer,lawyer,FALSE,3076.38,Itay Gabay
5a3ea99b734d1d12b6753ea7,moshe.p,matan,king,chinese medicine,FALSE,7492.36,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,Yossi,lady,sushi chef,TRUE,5657.11,Itay Perel
5a3ea99b734d1d12b6753ea7,moti.m,Yossi,private teacher,Proggrammer,FALSE,6970.93,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,yfat.k,lawyer,king,TRUE,6307.01,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,adi,king,lawyer,FALSE,5629.01,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,mirit.r,sushi chef,private teacher,FALSE,5382.71,Gal the queen
5a36cc6cdada7744b84a1a61,orit.d,yael.d,sushi chef,chinese medicine,TRUE,9107.3,bibi
5a3ea99b734d1d12b6753ea7,Yossi,matan,king,Proggrammer,TRUE,930.62,Gal the queen
5a36cc6cdada7744b84a1a61,amit,efrat.a,sushi chef,lady,FALSE,7510.53,bibi
5a36cc6cdada7744b84a1a61,moti.m,mirit.r,sushi chef,lawyer,FALSE,6970.63,Itay Perel
5a3ea99b734d1d12b6753ea7,mirit.r,amit,lady,lawyer,TRUE,5094.64,Gal the queen
5a36cc6cdada7744b84a1a61,adi,nurit.d,king,lawyer,FALSE,9976.27,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,efrat.a,Proggrammer,king,FALSE,3987.68,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,Yossi,lawyer,king,FALSE,3556.57,Itay Perel
5a36cc6cdada7744b84a1a61,yael.d,david.ro,lawyer,lady,TRUE,9405.22,Itay Perel
5a3ea99b734d1d12b6753ea7,mirit.r,adi,private teacher,Engineer,TRUE,3120.21,kobi kobi
5a36cc6cdada7744b84a1a61,nurit.d,gal,lawyer,chinese medicine,FALSE,3002.29,Itay Perel
5a36cc6cdada7744b84a1a61,Yossi,efrat.a,lawyer,private teacher,FALSE,315.67,bibi
5a3ea99b734d1d12b6753ea7,yfat.k,amit,Proggrammer,lady,TRUE,626.51,Moshe Moshe
5a36cc6cdada7744b84a1a61,matan,Yossi,Engineer,lawyer,TRUE,718.8,Itay Perel
5a36cc6cdada7744b84a1a61,adi,efrat.a,Proggrammer,lawyer,TRUE,6015.52,Itay Perel
5a36cc6cdada7744b84a1a61,matan,moti.m,king,private teacher,FALSE,1678.47,kobi kobi
5a3ea99b734d1d12b6753ea7,amit,yael.d,Proggrammer,chinese medicine,TRUE,2785.53,Itay Gabay
5a3ea99b734d1d12b6753ea7,adi,gal,Proggrammer,chinese medicine,TRUE,7180.18,bibi
5a3ea99b734d1d12b6753ea7,amit,matan,Engineer,sushi chef,TRUE,8277.84,Itay Gabay
5a3ea99b734d1d12b6753ea7,gal,nurit.d,private teacher,Proggrammer,TRUE,5350.27,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yael.d,nurit.d,sushi chef,Proggrammer,FALSE,3135.03,kobi kobi
5a3ea99b734d1d12b6753ea7,yael.d,nurit.d,lawyer,private teacher,FALSE,323.91,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,yfat.k,Engineer,sushi chef,TRUE,4908.03,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,matan,king,Engineer,TRUE,6114.74,kobi kobi
5a3ea99b734d1d12b6753ea7,moshe.p,efrat.a,lawyer,Engineer,TRUE,5010.16,kobi kobi
5a36cc6cdada7744b84a1a61,amit,mirit.r,Engineer,private teacher,FALSE,7337.86,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,mirit.r,sushi chef,private teacher,FALSE,7095.3,bibi
5a36cc6cdada7744b84a1a61,nurit.d,amit,lawyer,chinese medicine,FALSE,4482.62,bibi
5a3ea99b734d1d12b6753ea7,gal,amit,lady,king,TRUE,8458.03,kobi kobi
5a3ea99b734d1d12b6753ea7,yael.d,david.ro,king,lady,TRUE,250.13,bibi
5a36cc6cdada7744b84a1a61,matan,yael.d,Engineer,king,FALSE,6293.43,Itay Gabay
5a3ea99b734d1d12b6753ea7,gal,david.ro,lady,Engineer,TRUE,2210.73,bibi
5a3ea99b734d1d12b6753ea7,david.ro,matan,private teacher,Engineer,TRUE,360.05,bibi
5a3ea99b734d1d12b6753ea7,gal,amit,king,chinese medicine,FALSE,4270.66,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,efrat.a,Engineer,lawyer,FALSE,2356.5,kobi kobi
5a3ea99b734d1d12b6753ea7,moshe.p,david.ro,king,sushi chef,TRUE,5338,bibi
5a3ea99b734d1d12b6753ea7,nurit.d,mirit.r,lady,Proggrammer,TRUE,2673.54,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,orit.d,king,private teacher,TRUE,1822.79,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,Yossi,Proggrammer,lady,TRUE,2141.31,Itay Perel
5a36cc6cdada7744b84a1a61,moshe.p,david.ro,lawyer,king,TRUE,4476.78,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,david.ro,king,lady,TRUE,3660.56,Itay Gabay
5a3ea99b734d1d12b6753ea7,moshe.p,orit.d,king,lady,FALSE,424.77,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,gal,Proggrammer,lady,TRUE,1477.05,Itay Perel
5a3ea99b734d1d12b6753ea7,yfat.k,nurit.d,private teacher,lawyer,FALSE,133.15,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moshe.p,efrat.a,lawyer,private teacher,TRUE,1366.21,Gal the queen
5a3ea99b734d1d12b6753ea7,moshe.p,matan,lawyer,Proggrammer,FALSE,9601.29,Itay Gabay
5a36cc6cdada7744b84a1a61,mirit.r,amit,Proggrammer,private teacher,TRUE,6270.2,Moshe Moshe
5a3ea99b734d1d12b6753ea7,Yossi,nurit.d,sushi chef,king,FALSE,1222.17,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,efrat.a,Proggrammer,king,FALSE,5074.89,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,david.ro,sushi chef,Engineer,TRUE,752.56,Itay Perel
5a3ea99b734d1d12b6753ea7,moti.m,mirit.r,Engineer,lady,FALSE,8231.93,Itay Gabay
5a3ea99b734d1d12b6753ea7,mirit.r,moti.m,Proggrammer,chinese medicine,TRUE,618.41,Itay Gabay
5a36cc6cdada7744b84a1a61,moshe.p,matan,private teacher,lawyer,FALSE,7150.11,Moshe Moshe
5a3ea99b734d1d12b6753ea7,david.ro,moti.m,king,chinese medicine,FALSE,9925,Itay Gabay
5a36cc6cdada7744b84a1a61,gal,yfat.k,king,sushi chef,TRUE,8295.16,Itay Gabay
5a3ea99b734d1d12b6753ea7,yfat.k,orit.d,king,lawyer,FALSE,648.32,bibi
5a3ea99b734d1d12b6753ea7,adi,orit.d,Engineer,king,TRUE,1706.41,kobi kobi
5a36cc6cdada7744b84a1a61,mirit.r,yfat.k,Engineer,lady,TRUE,5946.54,Itay Gabay
5a36cc6cdada7744b84a1a61,adi,gal,private teacher,king,FALSE,5737.75,Itay Perel
5a3ea99b734d1d12b6753ea7,yael.d,orit.d,sushi chef,lady,FALSE,2356.26,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,Yossi,private teacher,chinese medicine,FALSE,2652.42,kobi kobi
5a36cc6cdada7744b84a1a61,david.ro,moti.m,sushi chef,Proggrammer,FALSE,6956.29,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,adi,Proggrammer,private teacher,FALSE,4756.79,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,moshe.p,Engineer,Proggrammer,TRUE,8717.52,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yfat.k,yael.d,lawyer,private teacher,FALSE,1509.12,Gal the queen
5a3ea99b734d1d12b6753ea7,matan,yfat.k,lawyer,private teacher,TRUE,3872.93,Itay Gabay
5a3ea99b734d1d12b6753ea7,Yossi,nurit.d,king,lady,FALSE,5594.06,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,mirit.r,lady,chinese medicine,TRUE,2738.63,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,nurit.d,king,Proggrammer,TRUE,9782.55,bibi
5a3ea99b734d1d12b6753ea7,yfat.k,mirit.r,sushi chef,chinese medicine,TRUE,9888.09,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,orit.d,sushi chef,private teacher,TRUE,4423.94,kobi kobi
5a36cc6cdada7744b84a1a61,matan,mirit.r,private teacher,Engineer,TRUE,5113.47,Gal the queen
5a3ea99b734d1d12b6753ea7,nurit.d,moti.m,lady,Proggrammer,TRUE,8297.93,Gal the queen
5a36cc6cdada7744b84a1a61,david.ro,Yossi,sushi chef,king,TRUE,9132.31,bibi
5a36cc6cdada7744b84a1a61,orit.d,yfat.k,lady,Proggrammer,TRUE,3962.16,kobi kobi
5a36cc6cdada7744b84a1a61,david.ro,moshe.p,lawyer,private teacher,TRUE,2611.71,Gal the queen
5a3ea99b734d1d12b6753ea7,orit.d,yael.d,private teacher,king,FALSE,1771.96,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moshe.p,yael.d,lady,private teacher,TRUE,3033.12,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,nurit.d,Proggrammer,chinese medicine,FALSE,7488.9,kobi kobi
5a36cc6cdada7744b84a1a61,adi,matan,king,Proggrammer,TRUE,3002.86,Moshe Moshe
5a36cc6cdada7744b84a1a61,amit,efrat.a,private teacher,Proggrammer,FALSE,3366.38,Itay Gabay
5a3ea99b734d1d12b6753ea7,yfat.k,nurit.d,sushi chef,lady,FALSE,3133.18,Gal the queen
5a3ea99b734d1d12b6753ea7,yfat.k,mirit.r,king,lawyer,FALSE,2887.72,bibi
5a3ea99b734d1d12b6753ea7,nurit.d,moti.m,Engineer,private teacher,TRUE,4374.72,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,orit.d,private teacher,sushi chef,TRUE,1942.85,Itay Perel
5a36cc6cdada7744b84a1a61,yfat.k,nurit.d,lady,king,TRUE,8283.96,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,adi,lawyer,private teacher,FALSE,3048.08,Itay Perel
5a3ea99b734d1d12b6753ea7,nurit.d,amit,lawyer,lady,FALSE,9390.29,Itay Gabay
5a36cc6cdada7744b84a1a61,matan,nurit.d,king,lawyer,FALSE,7266.38,Moshe Moshe
5a36cc6cdada7744b84a1a61,Yossi,yfat.k,king,lawyer,FALSE,5078.85,Itay Perel
5a36cc6cdada7744b84a1a61,amit,moshe.p,lawyer,sushi chef,TRUE,2418.27,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,efrat.a,Engineer,lawyer,FALSE,2870.8,kobi kobi
5a36cc6cdada7744b84a1a61,yfat.k,mirit.r,sushi chef,Proggrammer,TRUE,5050.01,Itay Gabay
5a3ea99b734d1d12b6753ea7,amit,orit.d,Engineer,king,FALSE,7061.32,bibi
5a36cc6cdada7744b84a1a61,orit.d,Yossi,lawyer,lady,FALSE,6968.9,Itay Gabay
5a3ea99b734d1d12b6753ea7,yfat.k,adi,lawyer,sushi chef,TRUE,6143.4,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,mirit.r,lawyer,king,FALSE,8029.13,Itay Perel
5a36cc6cdada7744b84a1a61,moshe.p,yael.d,king,lawyer,TRUE,5917.97,Itay Gabay
5a3ea99b734d1d12b6753ea7,mirit.r,yael.d,king,private teacher,TRUE,7595.99,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,matan,lady,lawyer,TRUE,4601.7,kobi kobi
5a3ea99b734d1d12b6753ea7,nurit.d,orit.d,lady,private teacher,TRUE,7809.63,Itay Perel
5a3ea99b734d1d12b6753ea7,adi,orit.d,lawyer,chinese medicine,FALSE,5924.58,Itay Perel
5a3ea99b734d1d12b6753ea7,matan,yfat.k,sushi chef,private teacher,FALSE,345.46,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,adi,Engineer,lawyer,FALSE,2077.23,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,nurit.d,sushi chef,Proggrammer,FALSE,3009.24,Itay Gabay
5a3ea99b734d1d12b6753ea7,yael.d,moshe.p,Proggrammer,sushi chef,TRUE,9733.32,Moshe Moshe
5a3ea99b734d1d12b6753ea7,orit.d,yfat.k,king,lawyer,FALSE,723.5,kobi kobi
5a36cc6cdada7744b84a1a61,Yossi,gal,Proggrammer,lady,TRUE,9925.66,Itay Gabay
5a36cc6cdada7744b84a1a61,moshe.p,david.ro,sushi chef,lady,FALSE,6600.51,kobi kobi
5a3ea99b734d1d12b6753ea7,matan,Yossi,Engineer,chinese medicine,FALSE,2404.98,Moshe Moshe
5a3ea99b734d1d12b6753ea7,david.ro,Yossi,sushi chef,Engineer,TRUE,8585.47,kobi kobi
5a3ea99b734d1d12b6753ea7,david.ro,orit.d,lady,king,TRUE,2272.55,Gal the queen
5a3ea99b734d1d12b6753ea7,Yossi,nurit.d,sushi chef,lady,TRUE,5544.86,bibi
5a36cc6cdada7744b84a1a61,orit.d,david.ro,king,Proggrammer,TRUE,6911.73,Itay Perel
5a3ea99b734d1d12b6753ea7,yfat.k,adi,sushi chef,Engineer,TRUE,1579.78,Itay Gabay
5a36cc6cdada7744b84a1a61,gal,moti.m,lawyer,Proggrammer,TRUE,697.1,Moshe Moshe
5a36cc6cdada7744b84a1a61,yael.d,mirit.r,lawyer,king,FALSE,6461.98,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,adi,private teacher,king,FALSE,2822.2,bibi
5a36cc6cdada7744b84a1a61,yael.d,adi,private teacher,sushi chef,TRUE,6469.28,Moshe Moshe
5a36cc6cdada7744b84a1a61,yfat.k,gal,king,lady,TRUE,9381.91,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,yfat.k,lady,king,TRUE,5936.21,Itay Gabay
5a3ea99b734d1d12b6753ea7,orit.d,gal,private teacher,lady,TRUE,151.31,kobi kobi
5a3ea99b734d1d12b6753ea7,nurit.d,moti.m,sushi chef,lawyer,TRUE,1574.3,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,yael.d,lawyer,sushi chef,TRUE,8108.92,kobi kobi
5a36cc6cdada7744b84a1a61,mirit.r,nurit.d,Engineer,king,FALSE,2728.83,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,yfat.k,private teacher,lady,FALSE,3014.73,Gal the queen
5a36cc6cdada7744b84a1a61,david.ro,gal,Engineer,king,TRUE,8834.39,kobi kobi
5a36cc6cdada7744b84a1a61,amit,mirit.r,Engineer,lady,FALSE,1627.76,Itay Gabay
5a36cc6cdada7744b84a1a61,mirit.r,adi,sushi chef,private teacher,TRUE,9590.29,Gal the queen
5a3ea99b734d1d12b6753ea7,yfat.k,orit.d,lady,private teacher,TRUE,3205.18,bibi
5a36cc6cdada7744b84a1a61,gal,amit,lawyer,chinese medicine,FALSE,6506.54,Itay Perel
5a36cc6cdada7744b84a1a61,amit,gal,Engineer,lady,FALSE,2477.5,Gal the queen
5a36cc6cdada7744b84a1a61,adi,david.ro,Proggrammer,Engineer,TRUE,7202,bibi
5a3ea99b734d1d12b6753ea7,amit,yfat.k,Proggrammer,sushi chef,TRUE,2032.03,Itay Gabay
5a36cc6cdada7744b84a1a61,Yossi,moti.m,Proggrammer,sushi chef,TRUE,9676.55,Gal the queen
5a3ea99b734d1d12b6753ea7,mirit.r,moti.m,Engineer,king,FALSE,8864.3,bibi
5a3ea99b734d1d12b6753ea7,gal,adi,sushi chef,king,FALSE,9872.66,Itay Perel
5a36cc6cdada7744b84a1a61,moshe.p,yfat.k,lawyer,lady,TRUE,181.08,bibi
5a36cc6cdada7744b84a1a61,yfat.k,matan,king,lady,FALSE,8223.12,Itay Gabay
5a3ea99b734d1d12b6753ea7,amit,adi,Engineer,private teacher,TRUE,3294.88,kobi kobi
5a3ea99b734d1d12b6753ea7,matan,david.ro,lawyer,Proggrammer,TRUE,8134.32,bibi
5a3ea99b734d1d12b6753ea7,yael.d,Yossi,king,lady,TRUE,5208.87,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,yael.d,Engineer,chinese medicine,TRUE,1597.79,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,nurit.d,Proggrammer,lawyer,FALSE,6545.27,Itay Gabay
5a36cc6cdada7744b84a1a61,Yossi,gal,Engineer,king,TRUE,6836.19,Moshe Moshe
5a36cc6cdada7744b84a1a61,adi,orit.d,king,Proggrammer,TRUE,7182.9,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,Yossi,Proggrammer,private teacher,FALSE,4906.99,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,efrat.a,king,lady,FALSE,6920.08,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,nurit.d,Proggrammer,private teacher,TRUE,7519.14,Gal the queen
5a3ea99b734d1d12b6753ea7,mirit.r,moshe.p,Engineer,lady,FALSE,7079.38,Itay Perel
5a3ea99b734d1d12b6753ea7,moti.m,matan,lawyer,sushi chef,TRUE,3976.06,kobi kobi
5a3ea99b734d1d12b6753ea7,gal,orit.d,king,private teacher,FALSE,5280.94,Itay Gabay
5a3ea99b734d1d12b6753ea7,mirit.r,moshe.p,king,Proggrammer,FALSE,6844.59,Itay Perel
5a3ea99b734d1d12b6753ea7,orit.d,matan,Proggrammer,lady,FALSE,5377.41,Moshe Moshe
5a36cc6cdada7744b84a1a61,yfat.k,orit.d,king,Engineer,TRUE,5993.2,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,david.ro,private teacher,lady,TRUE,5921.54,Itay Gabay
5a3ea99b734d1d12b6753ea7,yael.d,amit,private teacher,king,FALSE,1117.21,Moshe Moshe
5a3ea99b734d1d12b6753ea7,david.ro,yfat.k,private teacher,king,TRUE,2401.44,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,orit.d,Engineer,sushi chef,TRUE,151.33,kobi kobi
5a36cc6cdada7744b84a1a61,matan,orit.d,king,Engineer,TRUE,5217.84,Itay Perel
5a3ea99b734d1d12b6753ea7,david.ro,amit,lawyer,sushi chef,TRUE,4899.87,Itay Perel
5a36cc6cdada7744b84a1a61,mirit.r,orit.d,sushi chef,private teacher,FALSE,2313.72,kobi kobi
5a36cc6cdada7744b84a1a61,adi,efrat.a,Proggrammer,lawyer,FALSE,2735.36,bibi
5a36cc6cdada7744b84a1a61,mirit.r,moti.m,Engineer,Proggrammer,TRUE,7502.32,Moshe Moshe
5a3ea99b734d1d12b6753ea7,adi,gal,king,lawyer,TRUE,8002.45,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,efrat.a,Engineer,Proggrammer,TRUE,2774.42,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,david.ro,lawyer,king,FALSE,4021.74,Gal the queen
5a36cc6cdada7744b84a1a61,adi,gal,lady,chinese medicine,TRUE,4333.91,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,orit.d,lawyer,Engineer,TRUE,8690.74,Itay Perel
5a36cc6cdada7744b84a1a61,adi,matan,lawyer,sushi chef,TRUE,1426.03,Itay Perel
5a3ea99b734d1d12b6753ea7,david.ro,adi,Proggrammer,sushi chef,TRUE,8214.13,Moshe Moshe
5a3ea99b734d1d12b6753ea7,amit,gal,king,lady,TRUE,1284.66,Itay Perel
5a36cc6cdada7744b84a1a61,gal,yfat.k,Proggrammer,sushi chef,TRUE,5301.71,bibi
5a3ea99b734d1d12b6753ea7,orit.d,adi,Engineer,chinese medicine,TRUE,4112.71,bibi
5a3ea99b734d1d12b6753ea7,moti.m,gal,Proggrammer,king,TRUE,2418.8,kobi kobi
